RA,Dec
5.593362510838454,29.74283216907195
5.590573598295145,29.744359133713807
5.585532445748169,29.742211714064382
5.582984954535859,29.745890667625833
5.57875768971678,29.738831019020147
5.574423480309489,29.742729814748465
5.572679756552605,29.74108795252944
5.5689944082707905,29.73859542742532
5.567404511023852,29.73819055154521
5.564174010626195,29.738990251639866
5.561173109445949,29.741441995047644
5.5598891468389136,29.743203837949256
5.557434545552095,29.738228664049384
5.556375581256874,29.741450721793786
5.554366428424324,29.739283818334123
5.552433067298513,29.7376857325686
5.551455250035502,29.741534824645463
5.5497472825993155,29.74136874279233
5.548921019505457,29.746129015857445
5.547734663146368,29.738105971717495
5.546252207527654,29.73938454735039
5.545577849235491,29.745072447827855
5.544174141863797,29.74686826441889
5.543867192679463,29.74375161776112
5.542612508637576,29.746433728988507
5.5417930210131345,29.740665929087555
5.54155888571457,29.73798680996328
5.540600537009345,29.742323692251787
5.540366594832384,29.739670739839536
5.539484067875155,29.744443903265342
5.538957452162844,29.74031727087049
5.538796608829321,29.73807446660355
5.5379907863381925,29.743290763765135
5.537903362291312,29.741437459175078
5.5374497607604996,29.737743154505306
5.536719932036166,29.743399398209746
5.53663256544423,29.741568606769683
5.536252250518464,29.738283377915305
5.535964296623152,29.746173425284148
5.535657668341277,29.743273359747647
5.5353507643595785,29.740383299488467
5.535336422682417,29.738941752390353
5.534831990660225,29.745787350987246
5.534817937085617,29.74435500322609
5.534584455083118,29.741855228857112
5.534350643211734,29.739362576256386
5.534409570343005,29.738296797603574
5.533981707285548,29.745539177324666
5.533967785405565,29.74412655157798
5.5337342171205135,29.74165979470475
5.533573708471545,29.739551842628398
5.533705837077457,29.738850263399634
5.533280787101028,29.746140767836668
5.533340003375928,29.74509435530135
5.533252884702665,29.743353277015895
5.5331657747091025,29.74161663869661
5.533224718001869,29.740575792503456
5.533137443355605,29.738845408784666
5.533269570852046,29.73815403277398
5.532847931998548,29.745491297543285
5.532833958273864,29.74411641081519
5.532966327217994,29.743430430498854
5.532879150114521,29.741717168738735
5.533011350211995,29.741032852703547
5.532924030198781,29.739325061723942
5.532909875814835,29.73796195762063
5.532711043190429,29.74635482542387
5.532697141885561,29.74499778504026
5.532756363761962,29.74398190518349
5.532742462449643,29.742629762419526
5.532655276559146,29.740942709449005
5.5327143540951305,29.739932457347287
5.532700148709366,29.738587304807428
5.532832413284221,29.737916179311547
5.532563545358906,29.746011413668064
5.5324767112664235,29.744341669803248
5.532609005591342,29.743674562949128
5.532521921061143,29.742009778364057
5.532731308134993,29.762887267280828
5.532566937332315,29.739685549091753
5.532552862855928,29.738361219018966
5.532611883176319,29.73736948706036
5.532273527490747,29.74517285008729
5.5324058563824,29.7445149471286
5.532392042374427,29.74320151920961
5.53237816604989,29.74189059117041
5.532510417010078,29.741235814495855
5.532496336242605,29.739928141431946
5.532628663743747,29.739275741030493
5.53254135769595,29.7376464782417
5.5322794028231455,29.745813259521725
5.5323387240106054,29.74484114412612
5.532324956782623,29.74354734231738
5.532457262615515,29.742901131702745
5.532370211577272,29.741288591188372
5.532283176084226,29.739680447831198
5.532415401313218,29.739037989825437
5.532401247549673,29.7377549545645
5.532289209766537,29.746589295547643
5.532202415941017,29.74499343544156
5.532115528193751,29.74340148458731
5.532321013331998,29.743083757106238
5.532234011594045,29.741496491225533
5.532366295438333,29.74086258222741
5.532352371407408,29.73959712786319
5.532096853486631,29.747828769083974
5.532156293088063,29.746884620711143
5.532142685268403,29.74562810242184
5.532202047251066,29.744687236428533
5.53171402972813,29.720371373331353
5.531614422198363,29.676718593313787
5.531770952781977,29.655190608586075
5.531792603849721,29.612123657986697
5.531704589696184,29.60011969882284
5.531778008919504,29.557333232213512
5.531759617492615,29.524690172620367
5.531810190635274,29.513290452505267
5.531929914110843,29.481247671451687
5.531975131372872,29.469844831269715
5.531858732831538,29.447352458506142
5.531813744811159,29.42515692868623
5.532005618465396,29.414362844266382
5.532030154203804,29.392474144594342
5.531998798940899,29.39125688843818
5.532095169741622,29.369669914716916
5.532047364592405,29.357961241229944
5.532014292816229,29.356750993709444
5.53196399129862,29.345046674713192
5.53214652177075,29.33424775924396
5.5319557977057645,29.33244261050125
5.531979416085411,29.32105060535247
5.5322371999010205,29.31055071707582
5.532044712039496,29.30875513593625
5.532087701170277,29.307859614497925
5.532107524301852,29.29646496980263
5.531992643560673,29.294978405205953
5.532113765668493,29.294384869420657
